Commodity Name,City Name,Type,Package,Weight,Variety,Sub Variety,Grade,Q,Year,Month,Date,Low Price,High Price,,Mostly Low,Mostly High,Origin,Distance,Rate,Income,Origin District,Item Size,Color,Environment,Unit of Sale,Quality,Condition,Appearance,Storage,Crop,Repack,Trans Mode
PUMPKINS,BALTIMORE,,1 1/9 bushel cartons,45,PIE TYPE,,,1,2016,10,10/29/16,16,18,17,16,18,PENNSYLVANIA,283,0.37,47168,,,,,,,,,,,N,
PUMPKINS,BALTIMORE,,24 inch bins,466,BIG MACK TYPE,,,1,2016,10,10/29/16,50,60,55,50,60,MARYLAND,39,0.37,47168,,jbo,,,EACH,,,,,,N,
PUMPKINS,BALTIMORE,,24 inch bins,466,BIG MACK TYPE,,,1,2016,10,10/29/16,50,60,55,50,60,VIRGINIA,321,0.37,47168,,jbo,,,EACH,,,,,,N,
PUMPKINS,BALTIMORE,,1/2 bushel cartons,20,MINIATURE,FLAT TYPE,,1,2016,10,10/29/16,15,17,16,15,17,MARYLAND,39,0.37,47168,,sml,,,,,,,,,N,
PUMPKINS,BALTIMORE,,1/2 bushel cartons,20,MINIATURE,FLAT TYPE,,1,2016,10,10/29/16,15,15,15,15,15,MARYLAND,39,0.37,47168,,sml,WHITE,,,,,,,,N,
PUMPKINS,BALTIMORE,,1/2 bushel cartons,20,MINIATURE,FLAT TYPE,,1,2016,10,10/29/16,16,17,16.5,16,17,OHIO,720,0.37,47168,,sml,,,,,,,,,N,
PUMPKINS,BALTIMORE,,1/2 bushel cartons,20,MINIATURE,FLAT TYPE,,1,2016,10,10/29/16,16,18,17,16,18,VIRGINIA,321,0.37,47168,,sml,,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,700,HOWDEN TYPE,,,1,2016,10,10/29/16,150,200,175,160,160,CANADA,2935,0.37,56814,QUEBEC,exjbo,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,700,HOWDEN TYPE,,,1,2016,10,10/29/16,160,200,180,160,165,CANADA,2935,0.37,56814,QUEBEC,jbo,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,700,HOWDEN TYPE,,,1,2016,10,10/29/16,160,200,180,160,165,CANADA,2935,0.37,56814,QUEBEC,xlge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,700,HOWDEN TYPE,,,1,2016,10,10/29/16,150,200,175,150,165,CANADA,2935,0.37,56814,ONTARIO,xlge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,700,HOWDEN TYPE,,,1,2016,10,10/29/16,150,180,165,150,165,CANADA,2935,0.37,56814,ONTARIO,lge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,700,HOWDEN TYPE,,,1,2016,10,10/29/16,160,180,170,160,160,CANADA,2935,0.37,56814,QUEBEC,lge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,700,HOWDEN TYPE,,,1,2016,10,10/29/16,140,160,150,150,155,CANADA,2935,0.37,56814,QUEBEC,med-lge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,700,HOWDEN TYPE,,,1,2016,10,10/29/16,140,160,150,145,150,CANADA,2935,0.37,56814,QUEBEC,med,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,800,HOWDEN TYPE,,,1,2016,10,10/29/16,130,160,145,135,140,CANADA,2935,0.37,56814,QUEBEC,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,700,HOWDEN TYPE,,,1,2016,10,10/29/16,180,225,202.5,210,220,MASSACHUSETTS,27,0.37,56814,,jbo,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,700,HOWDEN TYPE,,,1,2016,10,10/29/16,170,225,197.5,195,195,MASSACHUSETTS,27,0.37,56814,,xlge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,700,HOWDEN TYPE,,,1,2016,10,10/29/16,170,225,197.5,190,190,MASSACHUSETTS,27,0.37,56814,,lge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,700,HOWDEN TYPE,,,1,2016,10,10/29/16,160,225,192.5,180,180,MASSACHUSETTS,27,0.37,56814,,med-lge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,700,HOWDEN TYPE,,,1,2016,10,10/29/16,160,225,192.5,175,175,MASSACHUSETTS,27,0.37,56814,,med,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,800,HOWDEN TYPE,,,1,2016,10,10/29/16,150,225,187.5,175,175,MASSACHUSETTS,27,0.37,56814,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,700,HOWDEN TYPE,,,1,2016,10,10/29/16,160,180,170,170,170,MICHIGAN,1198,0.37,56814,,jbo,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,700,HOWDEN TYPE,,,1,2016,10,10/29/16,150,180,165,165,165,MICHIGAN,1198,0.37,56814,,xlge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,700,HOWDEN TYPE,,,1,2016,10,10/29/16,140,160,150,145,150,PENNSYLVANIA,526,0.37,56814,,xlge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,700,HOWDEN TYPE,,,1,2016,10,10/29/16,140,160,150,145,150,PENNSYLVANIA,526,0.37,56814,,lge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,24 inch bins,466,CINDERELLA,,,1,2016,10,10/29/16,260,285,272.5,285,285,MASSACHUSETTS,27,0.37,56814,,xlge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,24 inch bins,466,CINDERELLA,,,1,2016,10,10/29/16,260,285,272.5,285,285,MASSACHUSETTS,27,0.37,56814,,xlge,WHITE,,,,,,,,N,
PUMPKINS,BOSTON,,1/2 bushel cartons,20,FAIRYTALE,,,1,2016,10,10/29/16,15,16,15.5,15,15,MASSACHUSETTS,27,0.37,56814,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,24 inch bins,466,FAIRYTALE,,,1,2016,10,10/29/16,260,285,272.5,285,285,MASSACHUSETTS,27,0.37,56814,,xlge,WHITE,,,,,,,,N,
PUMPKINS,BOSTON,,24 inch bins,466,FAIRYTALE,,,1,2016,10,10/29/16,260,285,272.5,285,285,MASSACHUSETTS,27,0.37,56814,,xlge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,1 1/9 bushel crates,45,PIE TYPE,,,1,2016,10,10/29/16,15,16,15.5,15,15,MASSACHUSETTS,27,0.37,56814,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,1 1/9 bushel cartons,45,PIE TYPE,,,1,2016,10,10/29/16,15,16,15.5,15,15,MASSACHUSETTS,27,0.37,56814,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,24 inch bins,533,PIE TYPE,,,1,2016,10,10/29/16,170,180,175,175,175,CANADA,2935,0.37,56814,ONTARIO,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,24 inch bins,533,PIE TYPE,,,1,2016,10,10/29/16,150,175,162.5,150,160,MASSACHUSETTS,27,0.37,56814,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,24 inch bins,533,PIE TYPE,,,1,2016,10,10/29/16,175,200,187.5,175,175,MICHIGAN,1198,0.37,56814,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,24 inch bins,533,PIE TYPE,,,1,2016,10,10/29/16,170,180,175,175,175,PENNSYLVANIA,526,0.37,56814,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,24 inch bins,533,PIE TYPE,,,1,2016,10,10/29/16,175,175,175,175,175,VERMONT,274,0.37,56814,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,800,PIE TYPE,,,1,2016,10,10/29/16,170,220,195,200,200,CANADA,2935,0.37,56814,QUEBEC,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,700,PIE TYPE,,,1,2016,10,10/29/16,250,300,275,260,275,MASSACHUSETTS,27,0.37,56814,,med-lge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,800,PIE TYPE,,,1,2016,10,10/29/16,200,240,220,210,210,MASSACHUSETTS,27,0.37,56814,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,700,PIE TYPE,,,1,2016,10,10/29/16,250,280,265,250,255,MICHIGAN,1198,0.37,56814,,med-lge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,700,PIE TYPE,,,1,2016,10,10/29/16,180,225,202.5,200,210,PENNSYLVANIA,526,0.37,56814,,med-lge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,800,PIE TYPE,,,1,2016,10,10/29/16,175,225,200,175,180,PENNSYLVANIA,526,0.37,56814,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,36 inch bins,800,PIE TYPE,,,1,2016,10,10/29/16,200,220,210,200,210,VERMONT,274,0.37,56814,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,24 inch bins,466,BLUE TYPE,,,1,2016,10,10/29/16,260,285,272.5,285,285,MASSACHUSETTS,27,0.37,56814,,xlge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,24 inch bins,466,KNUCKLE HEAD,,,1,2016,10,10/29/16,260,285,272.5,285,285,MASSACHUSETTS,27,0.37,56814,,xlge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,24 inch bins,466,BIG MACK TYPE,,,1,2016,10,10/29/16,260,285,272.5,285,285,MASSACHUSETTS,27,0.37,56814,,xlge,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,1/2 bushel cartons,20,MINIATURE,FLAT TYPE,,1,2016,10,10/29/16,15,18,16.5,15,15,MASSACHUSETTS,27,0.37,56814,,sml,WHITE,,,,,,,,N,
PUMPKINS,BOSTON,,1/2 bushel cartons,20,MINIATURE,FLAT TYPE,,1,2016,10,10/29/16,15,18,16.5,15,15,MASSACHUSETTS,27,0.37,56814,,sml,ORANGE,,,,,,,,N,
PUMPKINS,BOSTON,,1/2 bushel cartons,20,MINIATURE,ROUND TYPE,,1,2016,10,10/29/16,15,18,16.5,15,15,MASSACHUSETTS,27,0.37,56814,,sml,WHITE,,,,,,,,N,
PUMPKINS,BOSTON,,1/2 bushel cartons,20,MINIATURE,ROUND TYPE,,1,2016,10,10/29/16,15,18,16.5,15,15,MASSACHUSETTS,27,0.37,56814,,sml,ORANGE,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,700,HOWDEN TYPE,,,1,2016,10,10/29/16,125,135,130,125,135,ILLINOIS,251,0.37,47242,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,700,HOWDEN TYPE,,,1,2016,10,10/29/16,130,130,130,130,130,MICHIGAN,453,0.37,47242,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,700,HOWDEN TYPE,,,1,2016,10,10/29/16,60,60,60,60,60,OHIO,505,0.37,47242,,xlge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,700,HOWDEN WHITE TYPE,,,1,2016,10,10/29/16,150,150,150,150,150,ILLINOIS,251,0.37,47242,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,700,FAIRYTALE,,,1,2016,10,10/29/16,200,200,200,200,200,ILLINOIS,251,0.37,47242,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,45,PIE TYPE,,,1,2016,10,10/29/16,17,17,17,17,17,ILLINOIS,251,0.37,47242,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,45,PIE TYPE,,,1,2016,10,10/29/16,17,17,17,17,17,MICHIGAN,453,0.37,47242,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,1 1/9 bushel cartons,45,PIE TYPE,,,1,2016,10,10/29/16,17,17,17,17,17,OHIO,505,0.37,47242,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,Organic,1 1/9 bushel cartons,45,PIE TYPE,,,1,2016,10,10/29/16,22.5,22.5,22.5,22.5,22.5,OHIO,505,0.37,47242,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,24 inch bins,466,PIE TYPE,,,1,2016,10,10/29/16,200,200,200,200,200,ILLINOIS,251,0.37,47242,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,24 inch bins,466,PIE TYPE,,,1,2016,10,10/29/16,180,180,180,180,180,OHIO,505,0.37,47242,,med,,,,,,,,,N,
PUMPKINS,CHICAGO,,36 inch bins,700,MIXED HEIRLOOM VARIETIES,,,1,2016,10,10/29/16,175,175,175,175,175,ILLINOIS,251,0.37,47242,,lge,,,,,,,,,N,
PUMPKINS,CHICAGO,,1/2 bushel cartons,20,MINIATURE,ROUND TYPE,,1,2016,10,10/29/16,17,17,17,17,17,MICHIGAN,453,0.37,47242,,sml,WHITE,,,,,,,,N,
PUMPKINS,CHICAGO,,1/2 bushel cartons,20,MINIATURE,ROUND TYPE,,1,2016,10,10/29/16,17,17,17,17,17,MICHIGAN,453,0.37,47242,,sml,ORANGE,,,,,,,,N,
PUMPKINS,CHICAGO,,1/2 bushel cartons,20,MINIATURE,ROUND TYPE,,1,2016,10,10/29/16,17,17,17,17,17,OHIO,505,0.37,47242,,sml,ORANGE,,,,,,,,N,
PUMPKINS,CHICAGO,,1/2 bushel cartons,20,MINIATURE,ROUND TYPE,,1,2016,10,10/29/16,17,17,17,17,17,OHIO,505,0.37,47242,,sml,WHITE,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,466,HOWDEN TYPE,,,1,2016,10,10/29/16,120,120,120,120,120,NORTH CAROLINA,268,0.37,40422,,med,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,36 inch bins,700,HOWDEN TYPE,,,1,2016,10,10/29/16,150,150,150,150,150,MICHIGAN,1211,0.37,40422,,lge,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,36 inch bins,700,HOWDEN TYPE,,,1,2016,10,10/29/16,160,160,160,160,160,NORTH CAROLINA,268,0.37,40422,,jbo,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,36 inch bins,700,HOWDEN TYPE,,,1,2016,10,10/29/16,140,150,145,140,150,NORTH CAROLINA,268,0.37,40422,,lge,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,36 inch bins,700,HOWDEN TYPE,,,1,2016,10,10/29/16,140,140,140,140,140,NORTH CAROLINA,268,0.37,40422,,med,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,36 inch bins,700,HOWDEN TYPE,,,1,2016,10,10/29/16,200,200,200,200,200,PENNSYLVANIA,868,0.37,40422,,exjbo,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,36 inch bins,700,HOWDEN TYPE,,,1,2016,10,10/29/16,190,190,190,190,190,PENNSYLVANIA,868,0.37,40422,,jbo,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,36 inch bins,700,HOWDEN TYPE,,,1,2016,10,10/29/16,150,150,150,150,150,PENNSYLVANIA,868,0.37,40422,,xlge,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,36 inch bins,700,HOWDEN TYPE,,,1,2016,10,10/29/16,150,150,150,150,150,PENNSYLVANIA,868,0.37,40422,,med,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,36 inch bins,800,HOWDEN TYPE,,,1,2016,10,10/29/16,125,125,125,125,125,PENNSYLVANIA,868,0.37,40422,,sml,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,36 inch bins,700,HOWDEN TYPE,,,1,2016,10,10/29/16,140,140,140,140,140,VIRGINIA,437,0.37,40422,,lge,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,36 inch bins,700,HOWDEN TYPE,,,1,2016,10,10/29/16,140,140,140,140,140,VIRGINIA,437,0.37,40422,,med,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,466,CINDERELLA,,,1,2016,10,10/29/16,170,170,170,170,170,NORTH CAROLINA,268,0.37,40422,,med,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,466,CINDERELLA,,,1,2016,10,10/29/16,175,175,175,175,175,PENNSYLVANIA,868,0.37,40422,,lge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,466,FAIRYTALE,,,1,2016,10,10/29/16,170,170,170,170,170,NORTH CAROLINA,268,0.37,40422,,med,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,466,FAIRYTALE,,,1,2016,10,10/29/16,175,175,175,175,175,PENNSYLVANIA,868,0.37,40422,,lge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,466,PIE TYPE,,,1,2016,10,10/29/16,250,250,250,250,250,NORTH CAROLINA,268,0.37,40422,,med,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,466,PIE TYPE,,,1,2016,10,10/29/16,185,185,185,185,185,PENNSYLVANIA,868,0.37,40422,,med-lge,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,466,PIE TYPE,,,1,2016,10,10/29/16,225,225,225,225,225,PENNSYLVANIA,868,0.37,40422,,med-lge,WHITE,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,533,PIE TYPE,,,1,2016,10,10/29/16,250,250,250,250,250,PENNSYLVANIA,868,0.37,40422,,sml,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,466,PIE TYPE,,,1,2016,10,10/29/16,200,200,200,200,200,VIRGINIA,437,0.37,40422,,med,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,36 inch bins,700,PIE TYPE,,,1,2016,10,10/29/16,200,200,200,200,200,PENNSYLVANIA,868,0.37,40422,,med,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,bushel cartons,40,PIE TYPE,,,1,2016,10,10/29/16,19,19,19,19,19,MICHIGAN,1211,0.37,40422,,med-lge,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,466,BLUE TYPE,,,1,2016,10,10/29/16,200,200,200,200,200,NORTH CAROLINA,268,0.37,40422,,med,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,466,BLUE TYPE,,,1,2016,10,10/29/16,200,200,200,200,200,PENNSYLVANIA,868,0.37,40422,,med-lge,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,466,KNUCKLE HEAD,,,1,2016,10,10/29/16,170,170,170,170,170,NORTH CAROLINA,268,0.37,40422,,med,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,466,KNUCKLE HEAD,,,1,2016,10,10/29/16,125,125,125,125,125,PENNSYLVANIA,868,0.37,40422,,med,,,,,,,,,N,
PUMPKINS,COLUMBIA,,24 inch bins,466,MIXED HEIRLOOM VARIETIES,,,1,2016,10,10/29/16,200,200,200,200,200,NORTH CAROLINA,268,0.37,40422,,med,,,,,,,,,N,
PUMPKINS,COLUMBIA,,1/2 bushel cartons,20,MINIATURE,FLAT TYPE,,1,2016,10,10/29/16,18,18,18,18,18,MICHIGAN,1211,0.37,40422,,sml,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,1/2 bushel cartons,20,MINIATURE,FLAT TYPE,,1,2016,10,10/29/16,18,18,18,18,18,PENNSYLVANIA,868,0.37,40422,,sml,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,1/2 bushel cartons,20,MINIATURE,FLAT TYPE,,1,2016,10,10/29/16,18,18,18,18,18,PENNSYLVANIA,868,0.37,40422,,sml,WHITE,,,,,,,,N,
PUMPKINS,COLUMBIA,,bushel cartons,40,MINIATURE,FLAT TYPE,,1,2016,10,10/29/16,30,30,30,30,30,PENNSYLVANIA,868,0.37,40422,,lge,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,bushel cartons,40,MINIATURE,FLAT TYPE,,1,2016,10,10/29/16,28,28,28,28,28,PENNSYLVANIA,868,0.37,40422,,sml,ORANGE,,,,,,,,N,
PUMPKINS,COLUMBIA,,bushel cartons,40,MINIATURE,FLAT TYPE,,1,2016,10,10/29/16,28,28,28,28,28,PENNSYLVANIA,868,0.37,40422,,sml,WHITE,,,,,,,,N,
PUMPKINS,DALLAS,,24 inch bins,466,HOWDEN TYPE,,,1,2016,10,10/29/16,115,120,117.5,115,120,TEXAS,350,0.37,46858,,jbo,,,,,,,,,N,
PUMPKINS,DALLAS,,24 inch bins,466,HOWDEN TYPE,,,1,2016,10,10/29/16,100,120,110,100,120,TEXAS,350,0.37,46858,,med,,,,,,,,,N,
PUMPKINS,DALLAS,,24 inch bins,533,HOWDEN TYPE,,,1,2016,10,10/29/16,120,120,120,120,120,TEXAS,350,0.37,46858,,sml,,,,,,,,,N,
PUMPKINS,DALLAS,,36 inch bins,700,HOWDEN TYPE,,,1,2016,10,10/29/16,120,140,130,120,140,TEXAS,350,0.37,46858,,jbo,,,,,,,,,N,
PUMPKINS,DALLAS,,24 inch bins,466,HOWDEN WHITE TYPE,,,1,2016,10,10/29/16,120,120,120,120,120,TEXAS,350,0.37,46858,,jbo,,,,,,,,,N,
PUMPKINS,DALLAS,,36 inch bins,700,HOWDEN WHITE TYPE,,,1,2016,10,10/29/16,140,140,140,140,140,TEXAS,350,0.37,46858,,jbo,,,,,,,,,N,
PUMPKINS,DALLAS,,24 inch bins,466,CINDERELLA,,,1,2016,10,10/29/16,120,120,120,120,120,TEXAS,350,0.37,46858,,jbo,,,,,,,,,N,
PUMPKINS,DALLAS,,36 inch bins,700,CINDERELLA,,,1,2016,10,10/29/16,140,140,140,140,140,TEXAS,350,0.37,46858,,jbo,,,,,,,,,N,
PUMPKINS,DALLAS,,24 inch bins,466,FAIRYTALE,,,1,2016,10,10/29/16,200,200,200,200,200,TEXAS,350,0.37,46858,,jbo,,,,,,,,,N,
PUMPKINS,DALLAS,,36 inch bins,700,FAIRYTALE,,,1,2016,10,10/29/16,140,140,140,140,140,TEXAS,350,0.37,46858,,jbo,,,,,,,,,N,
PUMPKINS,DALLAS,,20 lb cartons,20,PIE TYPE,,,1,2016,10,10/29/16,20,21,20.5,20,21,MISSOURI,845,0.37,46858,,lge,,,,,,,,,N,
PUMPKINS,DALLAS,,36 inch bins,700,PIE TYPE,,,1,2016,10,10/29/16,250,250,250,250,250,TEXAS,350,0.37,46858,,med,,,,,,,,,N,
PUMPKINS,DALLAS,,50 lb cartons,50,PIE TYPE,,,1,2016,10,10/29/16,24,24,24,24,24,MICHIGAN,1953,0.37,46858,,med,,,,,,,,,N,
PUMPKINS,DALLAS,,24 inch bins,466,MIXED HEIRLOOM VARIETIES,,,1,2016,10,10/29/16,120,120,120,120,120,TEXAS,350,0.37,46858,,med,,,,,,,,,N,
PUMPKINS,DETROIT,,24 inch bins,466,HOWDEN WHITE TYPE,,,1,2016,10,10/29/16,100,100,100,100,100,MICHIGAN,350,0.37,44547,,med-lge,WHITE,,,,,,,,N,
PUMPKINS,DETROIT,,1 1/9 bushel cartons,45,PIE TYPE,,,1,2016,10,10/29/16,12,12,12,12,12,MICHIGAN,350,0.37,44547,,med,ORANGE,,,,,,,,N,
PUMPKINS,DETROIT,,24 inch bins,466,PIE TYPE,,,1,2016,10,10/29/16,115,120,117.5,117,119,MICHIGAN,350,0.37,44547,,lge,ORANGE,,,,,,,,N,
PUMPKINS,DETROIT,,24 inch bins,533,PIE TYPE,,,1,2016,10,10/29/16,150,150,150,150,150,MICHIGAN,350,0.37,44547,,sml,ORANGE,,,,,,,,N,
PUMPKINS,DETROIT,,24 inch bins,466,MIXED HEIRLOOM VARIETIES,,,1,2016,10,10/29/16,135,135,135,135,135,MICHIGAN,350,0.37,44547,,med,,,,,,,,,N,
PUMPKINS,LOS ANGELES,,24 inch bins,466,HOWDEN TYPE,,,1,2016,10,10/29/16,85,130,107.5,85,130,CALIFORNIA,350,0.37,42535,,lge,,,PER BIN,,,,,,N,
PUMPKINS,LOS ANGELES,,24 inch bins,466,HOWDEN TYPE,,,1,2016,10,10/29/16,85,130,107.5,85,130,CALIFORNIA,350,0.37,42535,,med,,,PER BIN,,,,,,N,
PUMPKINS,LOS ANGELES,,24 inch bins,466,FAIRYTALE,,,1,2016,10,10/29/16,0.24,0.24,0.24,0.24,0.24,CALIFORNIA,350,0.37,42535,,,,,PER LB,,,,,,N,
PUMPKINS,LOS ANGELES,,each,20,BIG MACK TYPE,,,1,2016,10,10/29/16,250,250,250,250,250,CALIFORNIA,350,0.37,42535,,lge,,,EACH,,,,,,N,
PUMPKINS,LOS ANGELES,,each,10,BIG MACK TYPE,,,1,2016,10,10/29/16,0.55,0.55,0.55,0.55,0.55,CALIFORNIA,350,0.37,42535,,sml,,,PER LB,,,,,,N,
PUMPKINS,NEW YORK,,36 inch bins,700,HOWDEN TYPE,,,1,2016,10,10/29/16,120,130,125,120,130,NEW JERSEY,80,0.37,48600,,xlge,,,,,,,,,N,
PUMPKINS,NEW YORK,,36 inch bins,700,HOWDEN TYPE,,,1,2016,10,10/29/16,130,130,130,130,130,OHIO,754,0.37,48600,,xlge,,,,,,,,,N,
PUMPKINS,NEW YORK,,1 1/9 bushel cartons,45,PIE TYPE,,,1,2016,10,10/29/16,16,18,17,16,18,OHIO,754,0.37,48600,,med,,,,,,,,,N,
PUMPKINS,NEW YORK,,24 inch bins,466,PIE TYPE,,,1,2016,10,10/29/16,120,130,125,120,130,NEW JERSEY,80,0.37,48600,,med-lge,,,,,,,,,N,
PUMPKINS,NEW YORK,,24 inch bins,466,PIE TYPE,,,1,2016,10,10/29/16,130,130,130,130,130,PENNSYLVANIA,274,0.37,48600,,med-lge,,,,,,,,,N,
PUMPKINS,NEW YORK,,1/2 bushel cartons,20,MINIATURE,FLAT TYPE,,1,2016,10,10/29/16,15,16,15.5,15,16,OHIO,754,0.37,48600,,sml,,,,,,,,,N,
PUMPKINS,NEW YORK,,1/2 bushel cartons,20,MINIATURE,FLAT TYPE,,1,2016,10,10/29/16,18,18,18,18,18,OHIO,754,0.37,48600,,sml,WHITE,,,,,,,,N,
PUMPKINS,PHILADELPHIA,,36 inch bins,700,HOWDEN TYPE,,,1,2016,10,10/29/16,130,140,135,130,140,NEW JERSEY,104,0.37,49321,,med-lge,,,,,,,,,N,
PUMPKINS,PHILADELPHIA,,36 inch bins,700,HOWDEN TYPE,,,1,2016,10,10/29/16,120,120,120,120,120,PENNSYLVANIA,305,0.37,49321,,lge,,,,,,,,,N,
PUMPKINS,PHILADELPHIA,,36 inch bins,700,HOWDEN TYPE,,,1,2016,10,10/29/16,130,140,135,130,140,PENNSYLVANIA,305,0.37,49321,,med-lge,,,,,,,,,N,
PUMPKINS,PHILADELPHIA,,36 inch bins,700,HOWDEN TYPE,,,1,2016,10,10/29/16,100,120,110,120,120,PENNSYLVANIA,305,0.37,49321,,med,,,,,,,,,N,
PUMPKINS,PHILADELPHIA,,1 1/9 bushel cartons,45,PIE TYPE,,,1,2016,10,10/29/16,12,12,12,12,12,OHIO,813,0.37,49321,,med,,,,,,,,,N,
PUMPKINS,PHILADELPHIA,,24 inch bins,466,PIE TYPE,,,1,2016,10,10/29/16,140,150,145,140,150,PENNSYLVANIA,305,0.37,49321,,med,,,,,,,,,N,
PUMPKINS,PHILADELPHIA,,24 inch bins,533,PIE TYPE,,,1,2016,10,10/29/16,75,100,87.5,75,100,PENNSYLVANIA,305,0.37,49321,,sml,,,,,,,,,N,
